,fecha,codigo_barrio,conducta,crime_count
0,2008-01-01,112,HOMICIDIO,1.0
1,2008-01-01,405,HURTO_DE_CARRO,1.0
2,2008-01-01,608,HOMICIDIO,1.0
3,2008-01-01,713,HURTO_A_RESIDENCIA,1.0
4,2008-01-01,1306,HOMICIDIO,1.0
5,2008-01-01,1314,HOMICIDIO,1.0
6,2008-01-02,403,HOMICIDIO,1.0
7,2008-01-02,1013,HOMICIDIO,1.0
8,2008-01-02,1015,HOMICIDIO,1.0
9,2008-01-02,1015,HURTO_A_PERSONA,1.0
10,2008-01-02,1503,HOMICIDIO,1.0
11,2008-01-02,1620,HURTO_A_PERSONA,1.0
12,2008-01-03,1109,HURTO_DE_CARRO,1.0
13,2008-01-04,517,HURTO_A_PERSONA,1.0
14,2008-01-04,601,HURTO_A_PERSONA,1.0
15,2008-01-04,607,HOMICIDIO,1.0
16,2008-01-04,810,HOMICIDIO,1.0
17,2008-01-04,912,HURTO_DE_CARRO,1.0
18,2008-01-04,1013,HURTO_A_PERSONA,1.0
19,2008-01-04,1016,HURTO_A_PERSONA,1.0
20,2008-01-04,1301,HURTO_A_PERSONA,1.0
21,2008-01-04,1310,HOMICIDIO,1.0
22,2008-01-04,1606,HURTO_DE_CARRO,1.0
23,2008-01-05,112,HOMICIDIO,1.0
24,2008-01-05,514,HOMICIDIO,1.0
25,2008-01-05,801,HOMICIDIO,1.0
26,2008-01-05,906,HOMICIDIO,1.0
27,2008-01-05,1105,HURTO_DE_CARRO,1.0
28,2008-01-05,1416,HURTO_A_RESIDENCIA,1.0
29,2008-01-05,1504,HOMICIDIO,1.0
30,2008-01-05,1510,HURTO_A_PERSONA,1.0
31,2008-01-06,201,HOMICIDIO,1.0
32,2008-01-06,913,HOMICIDIO,1.0
33,2008-01-06,1012,HOMICIDIO,1.0
34,2008-01-06,1107,HURTO_A_PERSONA,1.0
35,2008-01-06,1109,HURTO_DE_CARRO,1.0
36,2008-01-06,1403,HOMICIDIO,1.0
37,2008-01-06,1619,HURTO_A_RESIDENCIA,1.0
38,2008-01-07,403,HOMICIDIO,1.0
39,2008-01-07,812,HOMICIDIO,1.0
40,2008-01-07,905,HURTO_DE_CARRO,1.0
41,2008-01-08,415,HOMICIDIO,1.0
42,2008-01-08,509,HURTO_A_PERSONA,1.0
43,2008-01-08,803,EXTORSION,1.0
44,2008-01-08,1412,HURTO_A_RESIDENCIA,1.0
45,2008-01-08,1617,HURTO_A_RESIDENCIA,1.0
46,2008-01-09,514,HOMICIDIO,1.0
47,2008-01-09,725,HOMICIDIO,1.0
48,2008-01-09,1015,HURTO_DE_CARRO,1.0
49,2008-01-09,1102,HURTO_A_PERSONA,2.0
50,2008-01-09,1309,HURTO_DE_CARRO,1.0
51,2008-01-09,1422,HURTO_A_RESIDENCIA,1.0
52,2008-01-10,509,HOMICIDIO,1.0
53,2008-01-10,607,HURTO_DE_CARRO,1.0
54,2008-01-10,803,HOMICIDIO,1.0
55,2008-01-10,803,HURTO_A_PERSONA,1.0
56,2008-01-10,1012,HURTO_A_PERSONA,1.0
57,2008-01-10,1015,HURTO_A_PERSONA,1.0
58,2008-01-10,1019,HURTO_A_PERSONA,2.0
59,2008-01-10,1111,HOMICIDIO,1.0
60,2008-01-10,1309,HURTO_DE_CARRO,1.0
61,2008-01-10,1417,HURTO_A_PERSONA,1.0
62,2008-01-10,1422,HURTO_A_PERSONA,1.0
63,2008-01-10,1504,HURTO_DE_CARRO,1.0
64,2008-01-11,103,HURTO_DE_CARRO,1.0
65,2008-01-11,514,HURTO_DE_CARRO,1.0
66,2008-01-11,517,HURTO_DE_CARRO,1.0
67,2008-01-11,606,HURTO_DE_CARRO,1.0
68,2008-01-11,1003,HOMICIDIO,1.0
69,2008-01-11,1020,HURTO_A_PERSONA,1.0
70,2008-01-11,1108,HURTO_A_PERSONA,1.0
71,2008-01-11,1108,HURTO_DE_CARRO,1.0
72,2008-01-11,1205,HURTO_A_PERSONA,1.0
73,2008-01-11,1208,HURTO_DE_CARRO,1.0
74,2008-01-11,1306,HOMICIDIO,1.0
75,2008-01-11,1419,HURTO_A_PERSONA,1.0
76,2008-01-12,408,HURTO_DE_CARRO,1.0
77,2008-01-12,511,HOMICIDIO,1.0
78,2008-01-12,802,HURTO_A_PERSONA,1.0
79,2008-01-12,1006,HURTO_A_PERSONA,1.0
80,2008-01-12,1019,HURTO_A_PERSONA,3.0
81,2008-01-12,1117,HURTO_A_PERSONA,1.0
82,2008-01-12,1301,HOMICIDIO,1.0
83,2008-01-12,1605,HURTO_DE_CARRO,1.0
84,2008-01-13,504,HOMICIDIO,2.0
85,2008-01-13,511,HOMICIDIO,1.0
86,2008-01-13,604,HURTO_DE_CARRO,1.0
87,2008-01-13,1013,HURTO_DE_CARRO,1.0
88,2008-01-13,1016,HURTO_A_PERSONA,1.0
89,2008-01-13,1019,HURTO_DE_CARRO,1.0
90,2008-01-13,1105,HURTO_A_PERSONA,1.0
91,2008-01-13,1112,HURTO_DE_CARRO,1.0
92,2008-01-13,1204,HURTO_A_PERSONA,1.0
93,2008-01-13,1613,HOMICIDIO,1.0
94,2008-01-14,513,HOMICIDIO,1.0
95,2008-01-14,605,HURTO_A_PERSONA,1.0
96,2008-01-14,905,HURTO_A_PERSONA,1.0
97,2008-01-14,1005,HURTO_A_RESIDENCIA,1.0
98,2008-01-14,1006,HURTO_A_PERSONA,1.0
99,2008-01-14,1008,HOMICIDIO,1.0
100,2008-01-14,1103,HURTO_A_PERSONA,1.0
101,2008-01-14,1504,HOMICIDIO,1.0
102,2008-01-14,1507,HURTO_DE_CARRO,1.0
103,2008-01-15,808,HURTO_DE_CARRO,1.0
104,2008-01-15,1005,HURTO_A_PERSONA,1.0
105,2008-01-15,1509,EXTORSION,1.0
106,2008-01-15,1509,HURTO_DE_CARRO,1.0
107,2008-01-16,905,HURTO_A_PERSONA,1.0
108,2008-01-16,1101,HURTO_A_PERSONA,1.0
109,2008-01-16,1103,HURTO_DE_CARRO,1.0
110,2008-01-16,1309,HURTO_A_PERSONA,1.0
111,2008-01-16,1601,HURTO_A_PERSONA,1.0
112,2008-01-16,1601,HURTO_DE_CARRO,1.0
113,2008-01-17,511,HURTO_A_PERSONA,1.0
114,2008-01-17,604,HURTO_DE_CARRO,1.0
115,2008-01-17,720,HURTO_A_PERSONA,1.0
116,2008-01-17,1008,HOMICIDIO,1.0
117,2008-01-17,1016,HURTO_A_PERSONA,1.0
118,2008-01-17,1018,HURTO_A_PERSONA,1.0
119,2008-01-17,1019,HURTO_A_PERSONA,1.0
120,2008-01-17,1019,HURTO_DE_CARRO,1.0
121,2008-01-17,1421,HURTO_A_PERSONA,1.0
122,2008-01-17,1610,HOMICIDIO,1.0
123,2008-01-18,308,HOMICIDIO,1.0
124,2008-01-18,713,HOMICIDIO,1.0
125,2008-01-18,1004,HURTO_A_PERSONA,1.0
126,2008-01-18,1020,HURTO_A_PERSONA,1.0
127,2008-01-18,1102,HURTO_A_PERSONA,1.0
128,2008-01-18,1109,HOMICIDIO,1.0
129,2008-01-19,108,HURTO_A_PERSONA,1.0
130,2008-01-19,405,HOMICIDIO,1.0
131,2008-01-19,906,HURTO_A_PERSONA,1.0
132,2008-01-19,1103,HURTO_A_PERSONA,1.0
133,2008-01-20,205,HOMICIDIO,1.0
134,2008-01-20,703,HOMICIDIO,1.0
135,2008-01-20,813,HURTO_A_PERSONA,1.0
136,2008-01-20,1007,HURTO_A_PERSONA,1.0
137,2008-01-20,1016,HOMICIDIO,1.0
138,2008-01-20,1103,HURTO_A_PERSONA,1.0
139,2008-01-20,1205,HURTO_A_PERSONA,1.0
140,2008-01-21,405,HURTO_DE_CARRO,1.0
141,2008-01-21,603,HOMICIDIO,1.0
142,2008-01-21,1112,HOMICIDIO,1.0
143,2008-01-21,1112,HURTO_A_PERSONA,1.0
144,2008-01-21,1601,HURTO_DE_CARRO,1.0
145,2008-01-22,1006,HURTO_A_PERSONA,1.0
146,2008-01-22,1019,HURTO_A_PERSONA,1.0
147,2008-01-22,1103,HURTO_A_PERSONA,1.0
148,2008-01-22,1304,HOMICIDIO,1.0
149,2008-01-22,1307,HOMICIDIO,1.0
150,2008-01-22,1319,HOMICIDIO,1.0
151,2008-01-23,211,HURTO_DE_CARRO,1.0
152,2008-01-23,802,HURTO_A_PERSONA,1.0
153,2008-01-23,1007,HOMICIDIO,1.0
154,2008-01-23,1012,HOMICIDIO,1.0
155,2008-01-23,1204,HURTO_A_PERSONA,1.0
156,2008-01-23,1310,HOMICIDIO,1.0
157,2008-01-24,602,HOMICIDIO,1.0
158,2008-01-24,1001,HURTO_A_PERSONA,1.0
159,2008-01-24,1016,HURTO_A_PERSONA,1.0
160,2008-01-24,1016,HURTO_DE_CARRO,1.0
161,2008-01-24,1018,HURTO_A_PERSONA,2.0
162,2008-01-24,1019,HURTO_A_PERSONA,1.0
163,2008-01-24,1107,HURTO_A_PERSONA,1.0
164,2008-01-24,1112,HURTO_A_PERSONA,1.0
165,2008-01-24,1421,HURTO_A_PERSONA,1.0
166,2008-01-24,1606,HOMICIDIO,1.0
167,2008-01-25,719,HOMICIDIO,1.0
168,2008-01-25,1006,HURTO_A_PERSONA,1.0
169,2008-01-25,1105,HURTO_A_PERSONA,1.0
170,2008-01-26,408,HOMICIDIO,1.0
171,2008-01-26,813,HOMICIDIO,1.0
172,2008-01-26,1018,HURTO_A_PERSONA,1.0
173,2008-01-26,1019,HURTO_A_PERSONA,2.0
174,2008-01-26,1117,HURTO_A_PERSONA,1.0
175,2008-01-26,1403,HOMICIDIO,1.0
176,2008-01-26,1406,HURTO_DE_CARRO,1.0
177,2008-01-26,1507,HURTO_DE_CARRO,1.0
178,2008-01-27,105,HOMICIDIO,1.0
179,2008-01-27,210,HOMICIDIO,1.0
180,2008-01-27,304,HOMICIDIO,1.0
181,2008-01-27,1005,HOMICIDIO,1.0
182,2008-01-27,1103,HURTO_A_PERSONA,1.0
183,2008-01-27,1114,HURTO_A_PERSONA,1.0
184,2008-01-27,1603,HOMICIDIO,1.0
185,2008-01-28,103,HOMICIDIO,1.0
186,2008-01-28,304,HOMICIDIO,1.0
187,2008-01-28,413,HURTO_A_RESIDENCIA,1.0
188,2008-01-28,1018,EXTORSION,1.0
189,2008-01-28,1101,HURTO_A_PERSONA,1.0
190,2008-01-28,1314,HOMICIDIO,1.0
191,2008-01-28,1403,HURTO_A_PERSONA,1.0
192,2008-01-28,1420,HURTO_A_PERSONA,1.0
193,2008-01-29,101,HURTO_A_PERSONA,1.0
194,2008-01-29,101,HURTO_DE_CARRO,1.0
195,2008-01-29,211,HOMICIDIO,1.0
196,2008-01-29,605,HOMICIDIO,1.0
197,2008-01-29,1012,HURTO_DE_CARRO,1.0
198,2008-01-29,1114,HURTO_A_PERSONA,1.0
199,2008-01-29,1117,HURTO_A_PERSONA,1.0
200,2008-01-29,1314,HOMICIDIO,1.0
201,2008-01-29,1503,HOMICIDIO,1.0
202,2008-01-30,311,HURTO_A_PERSONA,1.0
203,2008-01-30,605,HOMICIDIO,1.0
204,2008-01-30,713,HOMICIDIO,1.0
205,2008-01-30,802,HURTO_A_PERSONA,1.0
206,2008-01-30,803,HURTO_DE_CARRO,1.0
207,2008-01-30,1019,HURTO_A_PERSONA,2.0
208,2008-01-30,1114,HURTO_A_PERSONA,1.0
209,2008-01-30,1418,HURTO_A_PERSONA,1.0
210,2008-01-31,401,HURTO_A_PERSONA,1.0
211,2008-01-31,401,HURTO_DE_CARRO,1.0
212,2008-01-31,1001,HURTO_DE_CARRO,1.0
213,2008-01-31,1004,HURTO_DE_CARRO,1.0
214,2008-01-31,1013,HURTO_DE_CARRO,1.0
215,2008-01-31,1018,HURTO_A_PERSONA,1.0
216,2008-01-31,1115,HURTO_A_PERSONA,1.0
217,2008-01-31,1204,HURTO_A_PERSONA,1.0
218,2008-01-31,1207,HOMICIDIO,1.0
219,2008-01-31,1601,HURTO_DE_CARRO,1.0
220,2008-01-31,1614,HOMICIDIO,1.0
221,2008-02-01,203,HOMICIDIO,1.0
222,2008-02-01,301,HOMICIDIO,1.0
223,2008-02-01,303,HURTO_A_PERSONA,1.0
224,2008-02-01,311,HURTO_A_RESIDENCIA,1.0
225,2008-02-01,604,EXTORSION,1.0
226,2008-02-01,1001,HURTO_A_PERSONA,1.0
227,2008-02-01,1001,HURTO_DE_CARRO,1.0
228,2008-02-01,1018,HURTO_A_PERSONA,2.0
229,2008-02-01,1018,HURTO_DE_CARRO,1.0
230,2008-02-01,1105,HURTO_A_PERSONA,1.0
231,2008-02-01,1109,HURTO_A_RESIDENCIA,1.0
232,2008-02-01,1304,HURTO_A_PERSONA,1.0
233,2008-02-01,1318,HOMICIDIO,1.0
234,2008-02-01,1602,HURTO_A_PERSONA,1.0
235,2008-02-02,1103,HURTO_DE_CARRO,1.0
236,2008-02-02,1112,HURTO_A_PERSONA,1.0
237,2008-02-02,1510,HOMICIDIO,1.0
238,2008-02-02,1601,HURTO_DE_CARRO,1.0
239,2008-02-03,211,HURTO_A_PERSONA,1.0
240,2008-02-03,308,HOMICIDIO,1.0
241,2008-02-03,403,HOMICIDIO,1.0
242,2008-02-03,502,HOMICIDIO,1.0
243,2008-02-03,507,HOMICIDIO,1.0
244,2008-02-03,1006,HOMICIDIO,1.0
245,2008-02-03,1015,HURTO_A_RESIDENCIA,1.0
246,2008-02-03,1019,HOMICIDIO,1.0
247,2008-02-03,1019,HURTO_A_PERSONA,1.0
248,2008-02-04,808,HOMICIDIO,1.0
249,2008-02-04,1203,HOMICIDIO,1.0
250,2008-02-05,804,HURTO_A_PERSONA,1.0
251,2008-02-05,1004,HOMICIDIO,1.0
252,2008-02-05,1019,HURTO_A_PERSONA,1.0
253,2008-02-05,1111,HURTO_A_PERSONA,1.0
254,2008-02-06,309,HURTO_DE_CARRO,1.0
255,2008-02-06,513,HOMICIDIO,1.0
256,2008-02-06,710,HURTO_A_PERSONA,1.0
257,2008-02-06,1001,HURTO_A_PERSONA,1.0
258,2008-02-06,1019,HURTO_A_PERSONA,1.0
259,2008-02-06,1611,HOMICIDIO,1.0
260,2008-02-07,510,HOMICIDIO,1.0
261,2008-02-07,803,HURTO_A_PERSONA,1.0
262,2008-02-07,915,HURTO_A_PERSONA,1.0
263,2008-02-07,1101,HURTO_A_PERSONA,1.0
264,2008-02-07,1111,HURTO_DE_CARRO,1.0
265,2008-02-07,1309,HURTO_A_RESIDENCIA,1.0
266,2008-02-08,302,HURTO_A_RESIDENCIA,1.0
267,2008-02-08,414,HURTO_A_PERSONA,1.0
268,2008-02-08,415,HOMICIDIO,1.0
269,2008-02-08,605,HURTO_A_RESIDENCIA,1.0
270,2008-02-08,720,HOMICIDIO,1.0
271,2008-02-08,907,HURTO_A_RESIDENCIA,1.0
272,2008-02-08,1005,HOMICIDIO,1.0
273,2008-02-08,1018,HURTO_A_PERSONA,1.0
274,2008-02-08,1109,HURTO_DE_CARRO,1.0
275,2008-02-08,1410,HURTO_A_PERSONA,1.0
276,2008-02-08,1418,HURTO_A_PERSONA,1.0
277,2008-02-08,1611,HOMICIDIO,1.0
278,2008-02-09,405,HURTO_DE_CARRO,1.0
279,2008-02-09,413,HURTO_DE_CARRO,1.0
280,2008-02-09,1007,HURTO_A_PERSONA,1.0
281,2008-02-09,1113,HOMICIDIO,1.0
282,2008-02-09,1403,HURTO_A_PERSONA,1.0
283,2008-02-09,1610,HOMICIDIO,1.0
284,2008-02-09,1617,HOMICIDIO,1.0
285,2008-02-10,409,HOMICIDIO,1.0
286,2008-02-10,914,HOMICIDIO,1.0
287,2008-02-10,1017,HURTO_A_PERSONA,1.0
288,2008-02-10,1019,HURTO_A_PERSONA,1.0
289,2008-02-10,1204,HURTO_A_PERSONA,1.0
290,2008-02-10,1613,HURTO_DE_CARRO,1.0
291,2008-02-11,407,HURTO_DE_CARRO,1.0
292,2008-02-11,511,HOMICIDIO,1.0
293,2008-02-11,710,HURTO_A_PERSONA,1.0
294,2008-02-11,711,HURTO_DE_CARRO,1.0
295,2008-02-11,713,HOMICIDIO,1.0
296,2008-02-11,716,HOMICIDIO,1.0
297,2008-02-11,1004,HURTO_A_PERSONA,1.0
298,2008-02-11,1005,HURTO_A_PERSONA,1.0
299,2008-02-11,1012,HURTO_A_PERSONA,1.0
300,2008-02-11,1019,HURTO_A_PERSONA,1.0
301,2008-02-12,414,HOMICIDIO,1.0
302,2008-02-12,907,HURTO_A_PERSONA,1.0
303,2008-02-12,1006,HOMICIDIO,1.0
304,2008-02-12,1018,HOMICIDIO,1.0
305,2008-02-12,1018,HURTO_A_PERSONA,1.0
306,2008-02-12,1019,HURTO_DE_CARRO,1.0
307,2008-02-12,1105,HURTO_DE_CARRO,1.0
308,2008-02-12,1107,HURTO_A_PERSONA,1.0
309,2008-02-12,1206,HURTO_DE_CARRO,1.0
310,2008-02-12,1504,HURTO_DE_CARRO,1.0
311,2008-02-12,1601,HURTO_DE_CARRO,1.0
312,2008-02-12,1602,HOMICIDIO,1.0
313,2008-02-13,209,HURTO_A_PERSONA,1.0
314,2008-02-13,403,HOMICIDIO,1.0
315,2008-02-13,1017,HURTO_A_PERSONA,1.0
316,2008-02-13,1504,HURTO_DE_CARRO,1.0
317,2008-02-13,1601,HURTO_A_RESIDENCIA,1.0
318,2008-02-14,211,HOMICIDIO,1.0
319,2008-02-14,911,HURTO_A_PERSONA,1.0
320,2008-02-14,1007,HURTO_A_PERSONA,1.0
321,2008-02-14,1112,HURTO_A_PERSONA,1.0
322,2008-02-14,1202,HOMICIDIO,1.0
323,2008-02-14,1414,HURTO_A_PERSONA,1.0
324,2008-02-14,1415,HURTO_A_PERSONA,1.0
325,2008-02-14,1421,HURTO_A_PERSONA,1.0
326,2008-02-15,306,HOMICIDIO,2.0
327,2008-02-15,503,HURTO_A_RESIDENCIA,1.0
328,2008-02-15,513,HOMICIDIO,1.0
329,2008-02-15,1102,HURTO_A_PERSONA,1.0
330,2008-02-15,1207,HURTO_A_PERSONA,1.0
331,2008-02-15,1620,HURTO_A_PERSONA,1.0
332,2008-02-16,311,HOMICIDIO,1.0
333,2008-02-16,414,HURTO_DE_CARRO,1.0
334,2008-02-16,1004,HOMICIDIO,1.0
335,2008-02-16,1019,HURTO_A_PERSONA,2.0
336,2008-02-16,1109,HURTO_DE_CARRO,1.0
337,2008-02-16,1419,HURTO_DE_CARRO,1.0
338,2008-02-17,401,HOMICIDIO,1.0
339,2008-02-17,410,HURTO_A_PERSONA,1.0
340,2008-02-17,410,HURTO_A_RESIDENCIA,1.0
341,2008-02-17,607,HOMICIDIO,1.0
342,2008-02-17,1016,HURTO_A_PERSONA,1.0
343,2008-02-17,1016,HURTO_A_RESIDENCIA,1.0
344,2008-02-17,1016,HURTO_DE_CARRO,1.0
345,2008-02-17,1103,HURTO_DE_CARRO,1.0
346,2008-02-17,1113,HURTO_A_PERSONA,1.0
347,2008-02-17,1316,HOMICIDIO,1.0
348,2008-02-17,1502,HURTO_A_PERSONA,1.0
349,2008-02-18,401,HURTO_A_RESIDENCIA,1.0
350,2008-02-18,401,HURTO_DE_CARRO,1.0
351,2008-02-18,502,HOMICIDIO,1.0
352,2008-02-18,905,HURTO_DE_CARRO,1.0
353,2008-02-18,1003,HURTO_DE_CARRO,1.0
354,2008-02-18,1019,HURTO_A_PERSONA,2.0
355,2008-02-18,1202,HURTO_DE_CARRO,1.0
356,2008-02-18,1503,HURTO_DE_CARRO,1.0
357,2008-02-19,1006,HURTO_A_PERSONA,1.0
358,2008-02-19,1013,HURTO_A_PERSONA,1.0
359,2008-02-19,1013,HURTO_DE_CARRO,1.0
360,2008-02-19,1015,HURTO_A_RESIDENCIA,1.0
361,2008-02-19,1016,HURTO_A_PERSONA,1.0
362,2008-02-19,1018,HURTO_A_PERSONA,1.0
363,2008-02-19,1109,HURTO_A_PERSONA,1.0
364,2008-02-19,1113,HURTO_DE_CARRO,1.0
365,2008-02-19,1404,HURTO_A_PERSONA,1.0
366,2008-02-19,1405,HURTO_A_PERSONA,1.0
367,2008-02-20,703,HURTO_A_PERSONA,1.0
368,2008-02-20,801,HOMICIDIO,1.0
369,2008-02-20,1006,HURTO_A_PERSONA,1.0
370,2008-02-20,1019,HURTO_A_PERSONA,1.0
371,2008-02-21,407,HURTO_DE_CARRO,1.0
372,2008-02-21,1014,HURTO_A_PERSONA,1.0
373,2008-02-22,402,HOMICIDIO,1.0
374,2008-02-22,911,EXTORSION,1.0
375,2008-02-22,1113,HURTO_A_PERSONA,1.0
376,2008-02-22,1202,HURTO_DE_CARRO,1.0
377,2008-02-22,1403,HURTO_A_PERSONA,1.0
378,2008-02-23,103,HOMICIDIO,1.0
379,2008-02-23,405,HOMICIDIO,1.0
380,2008-02-23,607,HOMICIDIO,1.0
381,2008-02-23,1007,HURTO_A_PERSONA,1.0
382,2008-02-23,1411,HURTO_A_RESIDENCIA,1.0
383,2008-02-24,808,HURTO_DE_CARRO,1.0
384,2008-02-24,1018,HOMICIDIO,1.0
385,2008-02-24,1019,HURTO_A_PERSONA,1.0
386,2008-02-24,1020,HURTO_A_PERSONA,1.0
387,2008-02-25,103,HURTO_A_PERSONA,1.0
388,2008-02-25,209,HURTO_A_PERSONA,2.0
389,2008-02-25,402,HOMICIDIO,1.0
390,2008-02-25,402,HURTO_A_PERSONA,1.0
391,2008-02-25,606,HOMICIDIO,1.0
392,2008-02-25,1003,HURTO_A_PERSONA,1.0
393,2008-02-25,1008,HURTO_A_PERSONA,1.0
394,2008-02-25,1019,HURTO_A_PERSONA,2.0
395,2008-02-25,1102,HURTO_A_PERSONA,1.0
396,2008-02-25,1111,HURTO_A_PERSONA,1.0
397,2008-02-25,1114,HURTO_DE_CARRO,1.0
398,2008-02-26,412,HURTO_A_PERSONA,1.0
399,2008-02-26,812,HOMICIDIO,1.0
400,2008-02-26,903,HOMICIDIO,1.0
401,2008-02-26,1006,HOMICIDIO,1.0
402,2008-02-26,1015,HOMICIDIO,1.0
403,2008-02-26,1102,HOMICIDIO,1.0
404,2008-02-26,1108,HURTO_A_PERSONA,1.0
405,2008-02-26,1504,HURTO_A_PERSONA,1.0
406,2008-02-26,1619,HURTO_A_PERSONA,1.0
407,2008-02-27,711,HOMICIDIO,1.0
408,2008-02-27,715,HURTO_A_PERSONA,1.0
409,2008-02-27,902,HURTO_A_PERSONA,1.0
410,2008-02-27,1015,HOMICIDIO,1.0
411,2008-02-27,1113,HURTO_A_PERSONA,1.0
412,2008-02-27,1415,HURTO_A_PERSONA,1.0
413,2008-02-28,511,HURTO_DE_CARRO,1.0
414,2008-02-28,1013,HURTO_DE_CARRO,1.0
415,2008-02-28,1020,HURTO_A_RESIDENCIA,1.0
416,2008-02-28,1109,HURTO_DE_CARRO,1.0
417,2008-02-28,1110,HURTO_DE_CARRO,1.0
418,2008-02-28,1416,HURTO_A_PERSONA,1.0
419,2008-02-28,1603,HOMICIDIO,1.0
420,2008-02-29,210,HURTO_A_PERSONA,1.0
421,2008-02-29,308,HOMICIDIO,1.0
422,2008-02-29,405,EXTORSION,1.0
423,2008-02-29,509,HURTO_A_PERSONA,1.0
424,2008-02-29,815,HOMICIDIO,1.0
425,2008-02-29,1113,HURTO_DE_CARRO,1.0
426,2008-02-29,1201,HOMICIDIO,1.0
427,2008-02-29,1206,HURTO_A_PERSONA,1.0
428,2008-02-29,1307,HOMICIDIO,1.0
429,2008-02-29,1415,HURTO_A_PERSONA,1.0
430,2008-02-29,1509,HOMICIDIO,1.0
431,2008-02-29,1510,HURTO_A_PERSONA,1.0
432,2008-02-29,1612,HURTO_DE_CARRO,1.0
433,2008-03-01,410,HOMICIDIO,1.0
434,2008-03-01,519,HOMICIDIO,1.0
435,2008-03-01,519,HURTO_A_PERSONA,1.0
436,2008-03-01,907,HOMICIDIO,1.0
437,2008-03-01,1013,HURTO_DE_CARRO,1.0
438,2008-03-01,1306,EXTORSION,1.0
439,2008-03-01,1318,HOMICIDIO,1.0
440,2008-03-01,1621,HOMICIDIO,1.0
441,2008-03-02,103,HURTO_A_PERSONA,1.0
442,2008-03-02,405,HOMICIDIO,1.0
443,2008-03-02,409,HURTO_A_RESIDENCIA,1.0
444,2008-03-02,817,HOMICIDIO,1.0
445,2008-03-02,1015,HOMICIDIO,1.0
446,2008-03-02,1019,HURTO_A_PERSONA,1.0
447,2008-03-02,1202,HURTO_DE_CARRO,1.0
448,2008-03-02,1318,HOMICIDIO,1.0
449,2008-03-02,1612,HOMICIDIO,1.0
450,2008-03-02,1614,HURTO_A_RESIDENCIA,1.0
451,2008-03-03,603,HURTO_A_RESIDENCIA,1.0
452,2008-03-03,1016,HURTO_A_PERSONA,1.0
453,2008-03-03,1019,HURTO_DE_CARRO,1.0
454,2008-03-03,1105,HURTO_DE_CARRO,1.0
455,2008-03-03,1421,HURTO_A_PERSONA,1.0
456,2008-03-04,106,HURTO_A_PERSONA,1.0
457,2008-03-04,106,HURTO_A_RESIDENCIA,1.0
458,2008-03-04,201,HOMICIDIO,1.0
459,2008-03-04,402,HURTO_A_PERSONA,1.0
460,2008-03-04,1008,HURTO_A_PERSONA,1.0
461,2008-03-04,1016,HURTO_DE_CARRO,1.0
462,2008-03-04,1018,HURTO_A_PERSONA,1.0
463,2008-03-04,1204,HURTO_DE_CARRO,1.0
464,2008-03-05,208,HOMICIDIO,1.0
465,2008-03-05,511,HOMICIDIO,1.0
466,2008-03-05,1019,HURTO_A_PERSONA,1.0
467,2008-03-05,1206,HURTO_A_PERSONA,1.0
468,2008-03-05,1503,HOMICIDIO,1.0
469,2008-03-05,1509,HURTO_DE_CARRO,1.0
470,2008-03-05,1603,HURTO_A_PERSONA,1.0
471,2008-03-06,509,HURTO_DE_CARRO,1.0
472,2008-03-06,1001,HURTO_DE_CARRO,1.0
473,2008-03-06,1108,HURTO_DE_CARRO,1.0
474,2008-03-06,1117,HURTO_DE_CARRO,1.0
475,2008-03-06,1202,HURTO_DE_CARRO,1.0
476,2008-03-06,1611,HURTO_A_RESIDENCIA,1.0
477,2008-03-07,301,HURTO_A_RESIDENCIA,1.0
478,2008-03-07,720,HOMICIDIO,1.0
479,2008-03-07,1018,HURTO_A_PERSONA,1.0
480,2008-03-07,1108,HURTO_DE_CARRO,1.0
481,2008-03-07,1314,HURTO_A_PERSONA,1.0
482,2008-03-07,1607,HOMICIDIO,1.0
483,2008-03-08,415,HOMICIDIO,1.0
484,2008-03-08,511,HOMICIDIO,1.0
485,2008-03-08,906,HURTO_A_PERSONA,1.0
486,2008-03-08,906,HURTO_DE_CARRO,1.0
487,2008-03-08,1104,HURTO_A_PERSONA,1.0
488,2008-03-08,1114,HURTO_A_PERSONA,1.0
489,2008-03-08,1605,HURTO_A_PERSONA,1.0
490,2008-03-08,1605,HURTO_DE_CARRO,1.0
491,2008-03-09,112,HOMICIDIO,1.0
492,2008-03-09,302,HURTO_A_RESIDENCIA,1.0
493,2008-03-09,304,HOMICIDIO,1.0
494,2008-03-09,815,HOMICIDIO,1.0
495,2008-03-09,1013,HOMICIDIO,1.0
496,2008-03-09,1107,HURTO_DE_CARRO,1.0
497,2008-03-09,1314,HOMICIDIO,1.0
498,2008-03-09,1415,HURTO_A_PERSONA,1.0
499,2008-03-09,1507,HOMICIDIO,1.0
500,2008-03-10,205,HURTO_DE_CARRO,1.0
501,2008-03-10,907,HOMICIDIO,1.0
502,2008-03-10,1108,HURTO_A_PERSONA,1.0
503,2008-03-10,1204,HURTO_DE_CARRO,1.0
504,2008-03-10,1212,HOMICIDIO,1.0
505,2008-03-10,1419,HURTO_DE_CARRO,1.0
506,2008-03-10,1503,HURTO_DE_CARRO,1.0
507,2008-03-11,514,HOMICIDIO,1.0
508,2008-03-11,906,HURTO_A_PERSONA,1.0
509,2008-03-11,906,HURTO_DE_CARRO,1.0
